GO:0008026,15,5.55E-09
GO:0004386,16,3.65E-08
GO:0006355,4,4.18E-07
GO:0003700,3,3.74E-06
GO:0008135,5,6.41E-05
GO:0004430,4,0.000563865
GO:0003746,6,0.001187864
GO:0006259,7,0.001424074
GO:0003824,3,0.00359907
GO:0007126,8,0.004201701
GO:0003676,26,0.015695101
GO:0000086,2,0.019566168
GO:0042817,2,0.019566168
GO:0045876,2,0.019566168
GO:0051304,2,0.019566168
GO:0048015,3,0.040720139
GO:0004004,3,0.04021511
GO:0016876,3,0.04668625
