GLYMA19G43030.1	GLYMA12G04480.2	887847	867448	3847.GLYMA19G43030.1	3847.GLYMA12G04480.2	0.179	0	0.274	0	0	0	0	0.336	0.569
GLYMA12G04480.2	GLYMA02G17040.1	867448	840264	3847.GLYMA12G04480.2	3847.GLYMA02G17040.1	0.179	0	0	0	0.151	0.250	0	0.267	0.565
GLYMA12G04480.2	GLYMA10G02760.2	867448	861734	3847.GLYMA12G04480.2	3847.GLYMA10G02760.2	0.179	0	0	0	0.151	0.250	0	0.267	0.565
GLYMA14G33480.1	GLYMA05G32290.2	874592	848718	3847.GLYMA14G33480.1	3847.GLYMA05G32290.2	0.161	0	0	0	0	0	0	0.502	0.564
GLYMA14G33480.1	GLYMA08G15560.1	874592	856604	3847.GLYMA14G33480.1	3847.GLYMA08G15560.1	0.161	0	0	0	0	0	0	0.502	0.564
GLYMA18G47890.1	GLYMA16G29750.1	884959	879543	3847.GLYMA18G47890.1	3847.GLYMA16G29750.1	0.064	0	0.274	0	0.046	0.254	0	0.221	0.554
GLYMA14G33480.1	GLYMA12G04480.2	874592	867448	3847.GLYMA14G33480.1	3847.GLYMA12G04480.2	0.176	0	0	0	0	0.093	0	0.452	0.554
GLYMA18G47890.1	GLYMA09G24410.1	884959	860013	3847.GLYMA18G47890.1	3847.GLYMA09G24410.1	0.064	0	0.274	0	0.046	0.254	0	0.221	0.554
GLYMA14G34640.1	GLYMA11G06620.2	874652	865023	3847.GLYMA14G34640.1	3847.GLYMA11G06620.2	0	0	0	0	0.042	0.446	0	0.209	0.543
GLYMA14G34640.1	GLYMA01G38671.1	874652	838159	3847.GLYMA14G34640.1	3847.GLYMA01G38671.1	0	0	0	0	0.042	0.446	0	0.209	0.543
GLYMA19G32290.1	IMPDH1	886851	877698	3847.GLYMA19G32290.1	3847.GLYMA15G41640.1	0.066	0	0	0	0	0	0	0.497	0.510
GLYMA13G23420.2	GLYMA10G12530.1	870973	862426	3847.GLYMA13G23420.2	3847.GLYMA10G12530.1	0.098	0	0	0	0.221	0.043	0	0.358	0.510
GLYMA14G33480.1	GLYMA06G10000.2	874592	850227	3847.GLYMA14G33480.1	3847.GLYMA06G10000.2	0.178	0	0	0	0.100	0	0	0.384	0.504
