GLYMA19G32680.1	GLYMA07G37700.2	886888	854871	3847.GLYMA19G32680.1	3847.GLYMA07G37700.2	0	0	0	0	0.830	0.810	0	0.387	0.978
GLYMA14G04840.1	GLYMA07G37700.2	873416	854871	3847.GLYMA14G04840.1	3847.GLYMA07G37700.2	0	0	0	0	0.830	0.810	0	0.387	0.978
GLYMA19G17660.1	GLYMA05G15210.1	886183	847725	3847.GLYMA19G17660.1	3847.GLYMA05G15210.1	0	0	0	0	0.474	0.873	0	0.703	0.978
GLYMA17G04990.1	GLYMA14G03340.1	880430	873274	3847.GLYMA17G04990.1	3847.GLYMA14G03340.1	0	0	0	0	0.164	0.877	0	0.809	0.978
GLYMA07G37700.2	GLYMA03G29801.1	854871	843244	3847.GLYMA07G37700.2	3847.GLYMA03G29801.1	0	0	0	0	0.830	0.810	0	0.387	0.978
GLYMA05G15210.1	GLYMA05G14170.1	847725	847682	3847.GLYMA05G15210.1	3847.GLYMA05G14170.1	0	0	0	0	0.474	0.873	0	0.703	0.978
GLYMA05G31530.1	GLYMA04G07220.1	848643	845128	3847.GLYMA05G31530.1	3847.GLYMA04G07220.1	0	0	0	0	0.847	0.640	0	0.646	0.978
GLYMA17G04990.1	GLYMA02G45580.1	880430	841598	3847.GLYMA17G04990.1	3847.GLYMA02G45580.1	0	0	0	0	0.164	0.877	0	0.809	0.978
GLYMA07G37700.2	GLYMA03G29810.1	854871	843245	3847.GLYMA07G37700.2	3847.GLYMA03G29810.1	0	0	0	0	0.830	0.810	0	0.387	0.978
GLYMA08G14760.1	GLYMA04G07220.1	856527	845128	3847.GLYMA08G14760.1	3847.GLYMA04G07220.1	0	0	0	0	0.847	0.640	0	0.646	0.978
GLYMA15G01950.1	GLYMA13G24640.1	875331	871087	3847.GLYMA15G01950.1	3847.GLYMA13G24640.1	0.161	0	0	0	0.606	0.826	0	0.647	0.976
GLYMA13G43360.1	GLYMA07G31830.1	872822	854386	3847.GLYMA13G43360.1	3847.GLYMA07G31830.1	0.161	0	0	0	0.606	0.826	0	0.647	0.976
GLYMA13G43360.1	GLYMA13G24640.1	872822	871087	3847.GLYMA13G43360.1	3847.GLYMA13G24640.1	0.161	0	0	0	0.606	0.826	0	0.647	0.976
GLYMA15G01950.1	GLYMA07G31830.1	875331	854386	3847.GLYMA15G01950.1	3847.GLYMA07G31830.1	0.161	0	0	0	0.606	0.826	0	0.647	0.976
MS	GLYMA08G36820.2	881268	857827	3847.GLYMA17G13730.1	3847.GLYMA08G36820.2	0.108	0	0	0	0.820	0	0	0.855	0.974
GLYMA15G37830.2	GLYMA06G07911.1	877450	850024	3847.GLYMA15G37830.2	3847.GLYMA06G07911.1	0	0	0	0	0.164	0.888	0	0.745	0.974
MS	GLYMA09G33650.1	881268	860705	3847.GLYMA17G13730.1	3847.GLYMA09G33650.1	0.108	0	0	0	0.820	0	0.600	0.571	0.968
MS	GLYMA09G15232.1	881268	859737	3847.GLYMA17G13730.1	3847.GLYMA09G15232.1	0.108	0	0	0	0.820	0	0.600	0.571	0.968
GLYMA20G16070.1	GLYMA13G10700.1	888679	870120	3847.GLYMA20G16070.1	3847.GLYMA13G10700.1	0	0	0	0.986	0.847	0	0.800	0.943	0.968
GLYMA20G36600.2	GLYMA12G01720.3	890203	867191	3847.GLYMA20G36600.2	3847.GLYMA12G01720.3	0	0	0	0	0.164	0.964	0	0	0.968
PIEF	GLYMA01G37136.1	859838	838021	3847.GLYMA09G17220.3	3847.GLYMA01G37136.1	0	0	0	0	0.833	0.569	0	0.584	0.967
GLYMA20G36600.2	GLYMA18G00530.1	890203	882604	3847.GLYMA20G36600.2	3847.GLYMA18G00530.1	0	0	0	0	0.103	0.964	0	0	0.966
AAA	GLYMA11G31450.1	882939	866510	3847.GLYMA18G04081.2	3847.GLYMA11G31450.1	0	0	0	0	0.781	0.726	0	0.471	0.965
GLYMA18G05730.1	AAA	883079	882939	3847.GLYMA18G05730.1	3847.GLYMA18G04081.2	0	0	0	0	0.781	0.726	0	0.471	0.965
GLYMA12G04480.2	LOC548020	867448	848695	3847.GLYMA12G04480.2	3847.GLYMA05G32070.1	0.204	0	0	0	0.847	0	0	0.721	0.963
GLYMA13G43360.1	GLYMA09G03770.1	872822	859075	3847.GLYMA13G43360.1	3847.GLYMA09G03770.1	0	0	0	0	0.607	0.638	0	0.766	0.963
GLYMA12G04480.2	GLYMA04G39500.1	867448	846483	3847.GLYMA12G04480.2	3847.GLYMA04G39500.1	0.204	0	0	0	0.847	0	0	0.721	0.963
